t,g,R,Q,P,Sn,SnPrime,anomaly
2135,58.177943036843,0.142987510512679,0.149353317932447,0.129454212827644,58.177943036843,0.328877483311656,1
2136,57.8359896819359,-0.341953354907135,0.137887977317813,0.194104165754539,57.8359896819359,0.319629045319795,1
2137,57.6412657859459,-0.194723895990045,0.148334806213918,0.180223152465371,57.6412657859459,0.322613258872568,1
2138,57.1071026926249,-0.534163093320913,0.0911812021224757,0.155556942154543,57.1071026926249,0.30139053374482,1
2139,56.6051711794538,-0.501931513171144,0.119916228227493,0.198090681666586,56.6051711794538,0.300781930439235,1
2140,59.2528839003896,2.64771272093577,0.0419208567037429,0.00296854150221977,59.2528839003896,0.331640847393526,1
2141,59.9538068259623,0.700922925572701,0.123683712989171,0.0613628546987373,59.9538068259623,0.344128016226357,1
2142,61.8823894598777,1.92858263391542,0.0718692144949225,0.0104464830129437,61.8823894598777,0.345334506369584,1
2143,61.8261839006518,-0.0562055592258572,0.150682657934015,0.159394391630698,61.8261839006518,0.34578215939576,1
2144,61.2848977488656,-0.541286151786221,0.107752999145326,0.185142854702892,61.2848977488656,0.342158740687312,1
2145,62.2593358609883,0.974438112122712,0.113862003206589,0.0429720156433127,62.2593358609883,0.35210020829584,1
2146,62.7679005808953,0.508564719906945,0.12900347654265,0.0775772825771209,62.7679005808953,0.360659667663558,1
2147,63.1167706878726,0.348870106977297,0.144018903966465,0.101603142169108,63.1167706878726,0.365751247349867,1
2148,65.7513798907043,2.63460920283178,0.0438035723100023,0.0031427750101075,65.7513798907043,0.374582307839463,1
2149,66.7106908359369,0.959310945232535,0.114039563453943,0.0436950354679837,66.7106908359369,0.387926694123183,1
2150,67.9461478459778,1.23545701004092,0.0912601126186782,0.0265294861546913,67.9461478459778,0.387329779177506,1
2151,68.7823708764219,0.836223030444089,0.136730845185323,0.0592515138130435,68.7823708764219,0.381382166544139,1
2152,68.605764751817,-0.176606124604849,0.143996021124582,0.17181044286592,68.605764751817,0.378042118118582,1
2153,70.4907068130985,1.8849420612815,0.0261805788677557,0.00397520297630354,70.4907068130985,0.397213126665935,1
2154,70.3906778680134,-0.100028945085155,0.144506469833007,0.159708970656068,70.3906778680134,0.367799632632981,1
2155,70.4144319860653,0.0237541180519305,0.149173837227806,0.145672099291656,70.4144319860653,0.351644463492817,1
2156,71.4685270716815,1.05409508561615,0.108458599892648,0.0377986522315225,71.4685270716815,0.366168311720972,1
2157,74.35564030262,2.88711323093853,0.0278861124159146,0.0015542849040691,74.35564030262,0.394875159447074,1
2158,74.1119769234833,-0.243663379136753,0.14097082539971,0.17986675666862,74.1119769234833,0.381132258017428,1
2159,74.2922823415927,0.180305418109435,0.148945054772895,0.124371376316911,74.2922823415927,0.38337216815939,1
2160,73.8392319141566,-0.453050427436129,0.0894017619431409,0.140638225699873,73.8392319141566,0.378291839664495,1
2161,76.2171221899456,2.37789027578899,0.0515515505938185,0.00478120216404059,76.2171221899456,0.402008628402982,1
2162,77.2344384006258,1.01731621068024,0.10199530374227,0.0368778300856941,77.2344384006258,0.411850982618725,1
2163,79.8406164470835,2.60617804645769,0.0437133177658421,0.00322674782145921,79.8406164470835,0.434667292601009,1
2164,80.4756236970912,0.635007250007731,0.131419102184863,0.0696431411754496,80.4756236970912,0.444763984302431,1
2165,80.6996081832955,0.223984486204274,0.140241736209151,0.112099081290969,80.6996081832955,0.440309172225963,1
2166,80.9074698448184,0.207861661522917,0.141825893659983,0.115207925405199,80.9074698448184,0.446318580418359,1
2167,81.5504004799002,0.642930635081778,0.127221273984571,0.0668865064944832,81.5504004799002,0.448903222464141,1
2168,86.2803166070409,4.72991612714073,0.0227251994915661,0.000200600139386024,86.2803166070409,0.500575639217701,1
2169,90.8763816881423,4.59606508110139,0.0358544626883478,0.000361824120728926,90.8763816881423,0.550078395712423,1
2170,91.8188619935831,0.94248030544083,0.126079499464869,0.0491281578806152,91.8188619935831,0.534991727386549,1
2171,94.7305875370978,2.91172554351468,0.0566210099113888,0.00307915304156439,94.7305875370978,0.551769520371287,1
2172,94.1894178573029,-0.541169679794893,0.113717820258297,0.195368945428961,94.1894178573029,0.520870767216092,1
2173,93.6442723663173,-0.545145490985663,0.0391882726622568,0.0675942571639111,93.6442723663173,0.499844920205031,1
2174,100.992955521802,7.3486831554847,0.0134613691357128,8.66157140269948e-06,100.992955521802,0.577087116672724,1
2175,101.056701179897,0.0637456580951639,0.142084237018939,0.133309626591113,101.056701179897,0.552941803153921,1
2176,101.955192038781,0.898490858883662,0.109309519287597,0.0445090538470248,101.955192038781,0.555926683608949,1
2177,101.338635638462,-0.616556400318422,0.10302474560591,0.19085721982083,101.338635638462,0.550509827259046,1
2178,100.814427237355,-0.524208401107378,0.0492625117812739,0.0832103536323607,100.814427237355,0.527095312261192,1
2179,102.921891807296,2.10746456994126,0.0535448943755789,0.00650815417585043,102.921891807296,0.548653075364397,1
2180,102.545836531504,-0.376055275792454,0.126785648363688,0.184666801484283,102.545836531504,0.533970181815449,1
2181,107.107009462131,4.56117293062681,0.0285176051552204,0.000298003123996775,107.107009462131,0.5850245593604,1
2182,113.243055297002,6.13604583487111,0.0356717837131452,7.7174527522114e-05,113.243055297002,0.652800569535798,1
2183,114.479121219259,1.23606592225735,0.0793777694651375,0.0230612201462248,114.479121219259,0.669734755189883,1
2184,114.601524509563,0.122403290303579,0.138039513094228,0.122136183532081,114.601524509563,0.661330430375582,1
2185,113.841736498484,-0.759788011079017,0.0548503565912773,0.117260352654281,113.841736498484,0.644528655542746,1
2186,113.354571842276,-0.487164656208104,0.0214479811528674,0.0349107630462734,113.354571842276,0.64357606899626,1
2187,113.179193630485,-0.175378211790251,0.132368755103496,0.157743427858262,113.179193630485,0.640703132942632,1
2188,113.085085323047,-0.0941083074385018,0.134079593477831,0.147310398091584,113.085085323047,0.647407729667306,1
2189,116.851483229478,3.76639790643109,0.0490058311499987,0.00113376209174997,116.851483229478,0.69211080704336,1
2190,118.599725517831,1.74824228835305,0.0825467039248394,0.0143697018672332,118.599725517831,0.715378057276139,1
2191,119.518260061041,0.91853454320995,0.120643000282549,0.0481490414495686,119.518260061041,0.716334984198117,1
2192,118.906732063539,-0.61152799750191,0.0395059395386816,0.072819154085954,118.906732063539,0.714051056223691,1
2193,118.679621801121,-0.227110262418394,0.131040197622336,0.164451285674124,118.679621801121,0.719074454974692,1
2194,122.79572061761,4.11609881648985,0.0465808778934925,0.000759641471370795,122.79572061761,0.767316968058586,1
2195,123.459317516846,0.663596899236013,0.131198127862096,0.0675664601182866,123.459317516846,0.779411563697612,1
2196,122.517519538674,-0.941797978172724,0.0586343064415742,0.150372859174136,122.517519538674,0.778364587112046,1
2197,122.241589029212,-0.275930509461976,0.125049904725253,0.164785298422069,122.241589029212,0.772664537433338,1
2198,124.410402965966,2.16881393675474,0.0925680192692433,0.0105817390140662,124.410402965966,0.791831910537304,1
2199,124.035057891752,-0.375345074214277,0.125744953225221,0.183020972297007,124.035057891752,0.776124777446152,1
2200,124.170542725428,0.135484833676118,0.138248494413658,0.120731360514713,124.170542725428,0.785613137949263,1
2201,125.195151282062,1.02460855663324,0.123137112299552,0.0441984584609836,125.195151282062,0.796215673089355,1
2202,125.267373054617,0.0722217725556993,0.142366409323403,0.132446966041663,125.267373054617,0.788502922399224,1
2203,125.521581006803,0.254207952186064,0.143537773429999,0.111317922921146,125.521581006803,0.788417087456617,1
2204,126.19345061424,0.671869607436966,0.131407228923719,0.0671166071416674,126.19345061424,0.797941871823382,1
2205,125.272889365524,-0.920561248716683,0.0422023268268298,0.105957344878184,125.272889365524,0.794864562788896,1
2206,124.758303038777,-0.514586326746496,0.0379563859752556,0.0634989956872355,124.758303038777,0.78258373071473,1
2207,124.783237558926,0.0249345201491549,0.139922024868868,0.13647627391917,124.783237558926,0.771944790303235,1
2208,124.891800623272,0.108563064345781,0.141308441314797,0.126770956227604,124.891800623272,0.768903568921145,1
2209,126.455208983657,1.56340836038502,0.0814457298230169,0.0170564519615363,126.455208983657,0.790297021265887,1
2210,129.895842969159,3.44063398550159,0.0647546610873312,0.00207502188038709,129.895842969159,0.822145586924426,1
2211,129.346847411204,-0.548995557955034,0.110071588722921,0.190590380168375,129.346847411204,0.816872586552416,1
2212,128.454134227555,-0.892713183648451,0.0686739254969068,0.167684253788738,128.454134227555,0.81427144474376,1
2213,128.388215243006,-0.0659189845492545,0.134369752634165,0.143525731469943,128.388215243006,0.814900836852514,1
2214,127.68663266389,-0.701582579116028,0.104144733189352,0.21005390244085,127.68663266389,0.807378263694845,1
2215,129.182173654496,1.49554099060617,0.00464506636409396,0.00104108628075544,129.182173654496,0.823163844820928,1
2216,129.523506524931,0.341332870434575,0.132421112242756,0.0941278738931328,129.523506524931,0.821801124399759,1
2217,128.837548726261,-0.685957798669829,0.106781486235673,0.212033092739077,128.837548726261,0.813758290810292,1
2218,128.679513309358,-0.158035416903269,0.0115549972270105,0.0135333014313556,128.679513309358,0.81736837095452,1
2219,130.241246860152,1.56173355079421,0.0950978935161659,0.0199488853244505,130.241246860152,0.830019881853604,1
2220,131.326351367589,1.0851045074372,0.115913270785181,0.0391632081468202,131.326351367589,0.840030338790397,1
2221,131.002181180562,-0.324170187027233,0.125003914310771,0.172865742504742,131.002181180562,0.817637800214077,1
2222,132.070703271361,1.068522090799,0.10117282363261,0.034754466245794,132.070703271361,0.83365546379068,1
2223,132.167637472352,0.0969342009910026,0.13054275644743,0.118482658456088,132.167637472352,0.780507282012151,1
2224,131.237916705096,-0.929720767255208,0.0725132528595493,0.18373419310477,131.237916705096,0.7723695087264,1
2225,130.401168000989,-0.836748704107362,0.089996126144117,0.207787376949637,130.401168000989,0.769603135335906,1
2226,132.328037853319,1.92686985233016,0.0807415587955222,0.0117562330145971,132.328037853319,0.796257354363042,1
2227,133.256747051574,0.928709198254307,0.120904394242613,0.0477648925803,133.256747051574,0.802414500121453,1
2228,134.936534877031,1.67978782545727,0.100191100166526,0.0186769760602828,134.936534877031,0.826113640748725,1
2229,136.67340805184,1.73687317480899,0.0946026204265496,0.0166566910561493,136.67340805184,0.803091976350509,1
2230,135.836685514179,-0.836722537661304,0.0510258950292729,0.117807953651051,135.836685514179,0.787745251997104,1
2231,135.14809043781,-0.688595076368175,0.0947743014213125,0.188687718756687,135.14809043781,0.788091053953029,1
2232,134.783773685938,-0.364316751872568,0.115146452950473,0.165756786750927,134.783773685938,0.764986625384164,1
2233,134.73756664817,-0.0462070377676009,0.130637091966163,0.136815079076081,134.73756664817,0.771357556846748,1
2234,134.294876310265,-0.442690337904958,0.114233626000917,0.177849207099387,134.294876310265,0.762599207839349,1
2235,133.292864105455,-1.00201220481042,0.0469129201468087,0.127779398160735,133.292864105455,0.751149210686118,1
2236,132.415310282071,-0.877553823384057,0.0735906813755529,0.176986282462336,132.415310282071,0.745793206001348,1
2237,131.842104392277,-0.573205889793966,0.0403946064271044,0.0716578107983821,131.842104392277,0.742008386063309,1
2238,132.811710068838,0.969605676561052,0.123374810096533,0.0467877437037637,132.811710068838,0.757046073762129,1
2239,132.685965354078,-0.125744714760263,0.127964141781028,0.145110394931038,132.685965354078,0.760807941746238,1
2240,134.006111035957,1.32014568187896,0.112419359366021,0.0300268048310543,134.006111035957,0.74753227135567,1
2241,134.389838509001,0.3837274730444,0.133559857247386,0.0909966118315058,134.389838509001,0.744360316830387,1
2242,135.056473507502,0.666634998501084,0.132883531059355,0.068226840268036,135.056473507502,0.731740840476243,1
2243,134.852955713623,-0.20351779387936,0.127192918375172,0.155901246272806,134.852955713623,0.730267718129708,1
2244,135.176397612364,0.323441898741177,0.0148031764693904,0.0107123778930458,135.176397612364,0.738914998634982,1
2245,134.908022902548,-0.268374709815537,0.124123503312029,0.162333323558362,134.908022902548,0.7264868704156,1
2246,134.885354897043,-0.0226680055048472,0.133884598960299,0.13695415470292,134.885354897043,0.721174543161482,1
2247,135.396841577095,0.511486680051233,0.130824831241191,0.0784430263457169,135.396841577095,0.722800708892221,1
2248,134.470465794662,-0.92637578243299,0.0767584239736029,0.19384113299476,134.470465794662,0.687190859039573,1
2249,133.567825054278,-0.902640740383945,0.0804570105077295,0.198415586192523,133.567825054278,0.668571342183409,1
2250,133.218970287902,-0.348854766376015,0.125419147694863,0.177774532468429,133.218970287902,0.652728224419239,1
2251,134.05151890355,0.832548615648281,0.116089455737937,0.0504918758162491,134.05151890355,0.652691480271281,1
2252,137.424113057443,3.37259415389319,0.056917548142496,0.00195230269064862,137.424113057443,0.688183483056261,1
2253,139.041317345094,1.61720428765128,0.0941293659945854,0.0186802306930913,139.041317345094,0.685506105319959,1
2254,139.11036498869,0.0690476435956371,0.134103354127357,0.125156275258019,139.11036498869,0.687196871206767,1
2255,140.416387835318,1.30602284662838,0.105373007680758,0.0285450534692455,140.416387835318,0.700019558492532,1
2256,140.098041635062,-0.318346200256859,0.116743241807719,0.160504697349222,140.098041635062,0.686295145633802,1
2257,142.522997911024,2.42495627596237,0.0381757989728734,0.00337787057696007,142.522997911024,0.68167357608404,1
2258,144.871891611504,2.3488937004799,0.0672210602667867,0.0064179124083126,144.871891611504,0.707599146880206,1
2259,144.362693633938,-0.509197977566259,0.112461063038345,0.187130275172359,144.362693633938,0.700704112923449,1
2260,143.444712790588,-0.917980843349976,0.0762892311655344,0.191045693728072,143.444712790588,0.696054808764311,1
2261,142.96951807098,-0.475194719607424,0.114176528840893,0.183633232905755,142.96951807098,0.667523958810347,1
2262,142.388314508002,-0.581203562978727,0.116782572764646,0.2088293510847,142.388314508002,0.651538761073757,1
2263,142.354481867008,-0.0338326409934095,0.133172184925701,0.137754836126656,142.354481867008,0.625138654199246,1
2264,143.375314029433,1.02083216242508,0.108354476111461,0.0390395750423643,143.375314029433,0.62899690332342,1
2265,143.001540715338,-0.373773314095589,0.118731352097384,0.172541314080208,143.001540715338,0.623019325320421,1
2266,142.28988748186,-0.711653233477608,0.0917372177195871,0.186901435367153,142.28988748186,0.613824176370416,1
2267,143.303811507446,1.01392402558591,0.103988676688645,0.0377263198314619,143.303811507446,0.617534110275457,1
2268,143.150102827635,-0.153708679810547,0.129507103772075,0.151024853325143,143.150102827635,0.568697862205944,1
2269,143.139062025967,-0.0110408016684955,0.0246520928386595,0.0249257797878857,143.139062025967,0.522626803378246,1
2270,142.638444751171,-0.50061727479603,0.111543691080017,0.184018010725254,142.638444751171,0.508195827575877,1
2271,142.54274393261,-0.0957008185603363,0.133877250432832,0.14732251412062,142.54274393261,0.478121563955127,1
2272,141.964880663885,-0.577863268725876,0.103222676005247,0.183966159764175,141.964880663885,0.477754628065817,1
2273,142.881687147071,0.9168064831861,0.110021911635985,0.0439860729284333,142.881687147071,0.492374147807534,1
2274,142.057199344006,-0.824487803064689,0.0844011312131236,0.19249469743878,142.057199344006,0.41064243822204,1
